id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
29-153,29,2021,153,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（不眠の弁証）,tcm-clinical,不眠の弁証分型と治療穴,,心脾両虚：多夢易醒・心悸健忘・食欲不振（神門・三陰交・心兪・脾兪）。心腎不交：頭重足軽・耳鳴・遺精（心兪・腎兪・太渓・神門）。肝火上炎：入眠困難・急躁易怒（行間・神門・百会）,,indexed_official,2020,180,
29-154,29,2021,154,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（高血圧の弁証）,tcm-clinical,高血圧の弁証と鍼灸治療穴,,肝陽上亢型（最多）：頭頂・後頭部の脹痛・眩暈・耳鳴・面紅・弦脈（太衝・行間・曲池・風池）。肝腎陰虚型：腰膝酸軟・潮熱・耳鳴（太渓・三陰交・肝兪・腎兪）,,indexed_official,2020,180,
29-155,29,2021,155,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（膝痛の弁証）,tcm-clinical,膝痛の弁証と治療穴,,痺証の弁証：行痺（風痺：遊走性疼痛）・痛痺（寒痺：激痛・冷え）・着痺（湿痺：重だるい・固定痛）・熱痺（関節の熱腫痛）。膝痛基本穴：内外膝眼・梁丘・陽陵泉・足三里・阿是穴,,indexed_official,2020,180,
29-156,29,2021,156,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（肩凝りの弁証）,tcm-clinical,肩凝りの弁証と治療穴,,気血不足型：慢性・揉むと軽快・倦怠感（肩井・天宗・風池・足三里・血海）。気滞血瘀型：刺痛・固定（天宗・肩外兪・膈兪・合谷）。風寒湿型：冷えで増悪（大椎・肩井・天宗・外関）,,indexed_official,2020,180,
29-157,29,2021,157,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（アレルギー性鼻炎の弁証）,tcm-clinical,花粉症・アレルギー性鼻炎の弁証と治療,,肺気虚寒型：水様鼻汁・くしゃみ・冷えで増悪（肺兪・脾兪・上星・迎香・合谷）。肺脾気虚型：倦怠感・食欲不振を伴う（肺兪・脾兪・足三里）。迎香・印堂は局所穴として必須,,indexed_official,2020,180,
29-158,29,2021,158,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（便秘の弁証）,tcm-clinical,便秘の弁証分型と治療穴,,実秘：熱秘（乾燥・臭い・腹満・数脈）・気秘（嗳気・情志変動で増悪）。虚秘：血虚腸燥（高齢・産後・乾燥）・気虚（排便困難・息切れ）・陽虚（四肢冷え）。天枢・大腸兪・上巨虚は共通穴,,indexed_official,2020,180,
29-159,29,2021,159,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（月経痛の弁証）,tcm-clinical,月経痛の弁証分型と治療穴,,気滞血瘀型：月経前〜月経中の脹痛・血塊多い（三陰交・太衝・気海・膈兪）。寒凝血瘀型：冷痛・温めて軽快（関元・帰来・次髎・三陰交・温灸）。気血不足型：月経後の鈍痛・月経量少・顔色不良（気海・血海・足三里・脾兪）,,indexed_official,2020,180,
29-160,29,2021,160,共通,東洋医学臨床論,専門科目,東洋医学臨床論,弁証（冷え症の弁証）,tcm-clinical,冷え症（四肢冷え・寒証）の弁証と治療,,陽虚型（最多）：全身的な冷え・腰膝冷え・夜間頻尿（命門・腎兪・関元・三陰交・灸法）。気滞型：精神ストレスで悪化・手足末端の冷え（太衝・三陰交・内関）。血虚型：顔色蒼白・心悸（血海・三陰交・足三里）,,indexed_official,2020,180,
29-161,29,2021,161,共通,はり理論,専門科目,はり理論,刺鍼の方向と深さ,acupuncture-technique,刺鍼角度・方向・深さの基本,,直刺（90°）・斜刺（45°）・横刺（15°以下）の適応。深さは経穴部位・患者体型・病状により決定。禁深刺部位：胸部・腹部（臓器損傷リスク）・頸部正中（脊髄損傷リスク）,,indexed_official,2020,180,
29-162,29,2021,162,共通,はり理論,専門科目,はり理論,鍼の種類と規格,acupuncture-technique,鍼の種類・材質・規格,,古代九鍼：鑱鍼・圓鍼・鍉鍼・鋒鍼・鈹鍼・圓利鍼・毫鍼・長鍼・大鍼。現代の豪鍼：直径0.14〜0.34mm・長さ10〜100mm。ステンレス製・ディスポーザブルが標準,,indexed_official,2020,180,
29-163,29,2021,163,共通,はり理論,専門科目,はり理論,得気（ひびき）,acupuncture-technique,刺鍼の感応（得気・ひびき）の特徴,,得気（気の到来・De Qi）：刺鍼後に感じる重さ・張り・ひびき・酸感。治療効果に重要。過度の刺激による疼痛・攣縮は回避。患者が感じる感応と術者の捻転抵抗（鍼感）の一致が理想,,indexed_official,2020,180,
29-164,29,2021,164,共通,はり理論,専門科目,はり理論,鍼の補法・瀉法,acupuncture-technique,捻転・呼吸・迎随による補法と瀉法,,捻転補瀉：左転（反時計）が補・右転（時計回り）が瀉。呼吸補瀉：呼気時刺入→補・吸気時刺入→瀉。迎随補瀉：経流方向に→補・逆方向に→瀉。開闔補瀉：穴を押さえて抜く→補・穴を開けて抜く→瀉,,indexed_official,2020,180,
29-165,29,2021,165,共通,はり理論,専門科目,はり理論,皮内鍼・円皮鍼,acupuncture-technique,皮内鍼・円皮鍼の種類と適応,,皮内鍼（円柄型・押鍼型）：皮内に水平刺入・数日間留置。円皮鍼（シール型）：皮内に垂直留置。適応：慢性疼痛・アレルギー疾患・禁煙補助。テープ固定・皮膚清潔管理が重要,,indexed_official,2020,180,
29-166,29,2021,166,共通,はり理論,専門科目,はり理論,管鍼法と鍼の規格,acupuncture-technique,豪鍼の規格と管鍼法の手技,,管鍼法（日本発祥）：鍼管で皮膚に固定→指頭打圧で刺入。無管鍼法（中国鍼）：直接撚入。豪鍼径（号数）：1号（0.16mm）〜10号（0.34mm）。鍼の長さ：1番（15mm）〜15番（150mm）,,indexed_official,2020,180,
29-167,29,2021,167,共通,はり理論,専門科目,はり理論,鍼の感染管理,acupuncture-technique,鍼治療における感染予防対策,,B型肝炎・C型肝炎・HIVの血液媒介感染リスク。ディスポーザブル鍼の徹底使用。術者の手洗い・グローブ着用。施術部位の消毒（70%イソプロパノール・エタノール）。針刺し事故の対応手順,,indexed_official,2020,180,
29-168,29,2021,168,共通,はり理論,専門科目,はり理論,刺鍼の禁忌,acupuncture-technique,刺鍼禁忌部位と状態,,刺鍼禁忌部位：急性炎症部・悪性腫瘍部・出血傾向・妊婦の腹部・腰仙部・皮膚感染部。禁忌状態：抗凝固薬服用中（要注意）・ペースメーカー装着（通電禁忌）・白血球減少,,indexed_official,2020,180,
29-169,29,2021,169,共通,はり理論,専門科目,はり理論,鍼灸の適応・禁忌,acupuncture-technique,鍼灸治療の適応と禁忌,,WHO推奨の鍼治療適応（28疾患を含む）。運動器疾患（腰痛・頸肩腕痛・変形性関節症）・神経痛・頭痛・婦人科疾患等が適応。妊婦への腹部・腰部施術・ペースメーカー装着者への電気鍼は禁忌,,indexed_official,2020,180,
29-170,29,2021,170,共通,はり理論,専門科目,はり理論,刺鍼後の注意事項,acupuncture-technique,鍼治療後の患者への説明と注意,,施術後の注意：当日の過度な運動・飲酒を避ける。刺鍼後の疲労感（好転反応の可能性）の説明。内出血・血腫形成時の対処（冷却→圧迫）。施術後2〜3時間は入浴を避ける（感染予防）,,indexed_official,2020,180,
29-171,29,2021,171,共通,きゅう理論,専門科目,きゅう理論,灸の種類,acupuncture-technique,直接灸と間接灸の種類と特徴,,直接灸：透熱灸（有痕灸）・知熱灸（無痕灸）・糸状灸。間接灸：生姜灸・にんにく灸・味噌灸・塩灸・隔附子灸。棒灸（温灸）・灸頭鍼・温筒灸（台座灸）の適応と特徴,,indexed_official,2020,180,
29-172,29,2021,172,共通,きゅう理論,専門科目,きゅう理論,灸の効果と機序,acupuncture-technique,灸治療の生理的効果,,灸の局所効果：熱刺激→皮膚循環改善・白血球増加・免疫活性化。全身効果：自律神経調節・内分泌系への影響・鎮痛（エンドルフィン放出）。熱ショックタンパク質（HSP）の産生,,indexed_official,2020,180,
29-173,29,2021,173,共通,きゅう理論,専門科目,きゅう理論,施灸の壮数と量,acupuncture-technique,施灸量の決定と壮数の考え方,,灸の壮数：急性・強壮目的→3〜5壮。慢性・慢性期→7〜9壮以上。初回は少量から開始。艾炷の大きさ（米粒大・半米粒大・小麦大）と熱量の関係。小児・老人・虚弱者は少壮で開始,,indexed_official,2020,180,
29-174,29,2021,174,共通,きゅう理論,専門科目,きゅう理論,直接灸と間接灸の比較,acupuncture-technique,有痕灸と無痕灸の特徴と使い分け,,有痕灸（透熱灸）：皮膚に灸痕を残す・強刺激・免疫亢進・瘢痕治癒。無痕灸（知熱灸・糸状灸）：熱さを感じたら除去・灸痕を残さない・日常的強壮に適する。現代では無痕灸が主流,,indexed_official,2020,180,
29-175,29,2021,175,共通,きゅう理論,専門科目,きゅう理論,施灸部位と適応疾患,acupuncture-technique,灸の適応疾患と施灸部位の選択,,灸の主要適応：慢性疼痛・冷え症・虚弱体質・消化器疾患・婦人科疾患。強壮灸穴：足三里（消化・免疫）・三陰交（婦人科）・関元・気海（生命力）・命門（腎陽）。禁灸穴の確認（顔面・外陰部等）,,indexed_official,2020,180,
29-176,29,2021,176,共通,きゅう理論,専門科目,きゅう理論,灸痕の管理,acupuncture-technique,施灸後の灸痕と感染管理,,有痕灸後の水疱・化膿の管理：清潔保持・清潔なガーゼ保護。感染徴候（発赤・腫脹・疼痛増強・膿汁）の観察。糖尿病患者・免疫低下患者への施灸は感染リスク増大のため注意を要する,,indexed_official,2020,180,
29-177,29,2021,177,共通,きゅう理論,専門科目,きゅう理論,温灸器の種類,acupuncture-technique,温灸器（温筒灸・棒灸）の種類と使用法,,温筒灸（台座灸・もぐさを円筒容器に入れた灸）：熱量調節可能・灸痕なし・在宅でも使用しやすい。棒灸：艾を巻いた棒状の灸・温熱刺激・回旋灸・雀啄灸の手法。灸頭鍼：鍼柄に艾を装着,,indexed_official,2020,180,
29-178,29,2021,178,共通,きゅう理論,専門科目,きゅう理論,灸の禁忌,acupuncture-technique,施灸禁忌部位と状態,,禁灸部位：顔面（特に眼周囲）・外陰部・大血管上・関節部（一般的）・妊婦の腹部・腰仙部。禁灸状態：高熱・急性炎症部・出血傾向・皮膚感染部・悪性腫瘍部。感覚麻痺部は熱傷注意,,indexed_official,2020,180,
29-179,29,2021,179,共通,きゅう理論,専門科目,きゅう理論,知熱灸・透熱灸の特徴,acupuncture-technique,知熱灸と透熱灸の手技と効果,,透熱灸（有痕灸）：艾炷を皮膚上で燃焼完了・水疱・灸痕形成・強い免疫刺激。知熱灸（無痕灸）：熱さを感じたら除去（3/4燃焼時点が目安）・灸痕なし・反復施灸可能。糸状灸は透熱灸の変法（細い艾炷）,,indexed_official,2020,180,
29-180,29,2021,180,共通,きゅう理論,専門科目,きゅう理論,灸治療の適応疾患,acupuncture-technique,灸治療が有効な疾患と治療目標,,灸治療の主な適応：冷え症・慢性腰痛・変形性膝関節症・消化器疾患（慢性胃炎・過敏性腸症候群）・婦人科疾患（月経痛・更年期障害）・虚弱体質改善・免疫機能改善。WHO認定適応疾患との対応,,indexed_official,2020,180,
