id,examRound,year,questionNumber,session,subject,officialLarge,officialMedium,officialSmall,normalizedTheme,subTheme,importance,studyPoint,sourceUrl,sourceReliability,blueprintVersion,questionCountMode,memo
33-164,33,2025,164,共通,はり理論,専門科目,はり理論,鍼の禁忌,acupuncture-technique,鍼療法の禁忌（手術を必要とする状態）,,鍼の禁忌：手術を必要とする急性疾患（急性虫垂炎・イレウス等）。つわり・筋疲労・脳血管障害回復期はいずれも鍼の適応となりうる,,indexed_official,2020,180,はり師専用
33-165,33,2025,165,共通,はり理論,専門科目,はり理論,刺鍼リスク,acupuncture-technique,刺鍼により心タンポナーデの危険性がある経穴（膻中）,,膻中（CV17）：胸骨体上の経穴。深刺→心膜穿刺→心タンポナーデのリスク。中府・期門は気胸リスク。巨闕は深刺で胃・肝臓損傷のリスク,,indexed_official,2020,180,はり師専用
33-166,33,2025,166,共通,はり理論,専門科目,はり理論,有害事象,acupuncture-technique,鍼施術後の失神の原因として最も多いのはどれか（脳貧血）,,鍼施術後の失神最多原因は脳貧血（迷走神経反射・起立性低血圧）。気胸は呼吸困難。低血糖は長時間絶食患者。遺感覚は失神と無関係,,indexed_official,2020,180,はり師専用
33-167,33,2025,167,共通,はり理論,専門科目,はり理論,鍼の作用機序,acupuncture-technique,副腎髄質でアセチルコリンが結合する受容体（ニコチン受容体）,,副腎髄質クロム親和性細胞は交感神経節後細胞と相同。交感神経節前線維→アセチルコリン→ニコチン受容体に結合→カテコールアミン（アドレナリン）分泌,,indexed_official,2020,180,はり師専用
33-168,33,2025,168,共通,はり理論,専門科目,はり理論,下行性疼痛抑制系,acupuncture-technique,青斑核から放出され脊髄後角で侵害受容情報を阻害する物質（ノルアドレナリン）,,下行性疼痛抑制系：PAG→縫線核（セロトニン）→脊髄後角抑制。青斑核（LC）→ノルアドレナリン放出→脊髄後角α2受容体を介して侵害受容情報を抑制,,indexed_official,2020,180,はり師専用
33-169,33,2025,169,共通,はり理論,専門科目,はり理論,下行性疼痛抑制系,acupuncture-technique,下行性抑制系について最も適切なのはどれか（脊髄前側索を下行する）,,下行性疼痛抑制系：PAGのGABA作動性ニューロン抑制が除かれることで賦活（GABAの興奮では賦活されない）。脊髄前側索を下行。ヒスタミンは関与しない,,indexed_official,2020,180,はり師専用
33-170,33,2025,170,共通,はり理論,専門科目,はり理論,鍼の作用機序,acupuncture-technique,刺鍼により痛みの悪循環を最も改善させる機序（NOによる血管拡張）,,痛みの悪循環：侵害受容→筋緊張→虚血→発痛物質産生。NOによる血管拡張→血流改善→発痛物質の洗い流し→悪循環を断ち切る,,indexed_official,2020,180,はり師専用
33-171,33,2025,171,共通,きゅう理論,専門科目,きゅう理論,艾・灸の基礎,acupuncture-technique,透熱灸に用いる艾について正しいのはどれか（精油成分が多い）,,良質の艾は精油成分（シネオール等）が多い。夾雑物少・灰分少・燃焼均一・灰白色が特徴。黒褐色・灰分多は劣質,,indexed_official,2020,180,きゅう師専用
33-172,33,2025,172,共通,きゅう理論,専門科目,きゅう理論,灸術の種類,acupuncture-technique,艾を使用しない灸術（紅灸）,,紅灸は食塩・硫黄等を用いる（艾を使用しない）。ビワの葉灸・ショウガ灸・押し灸はいずれも艾炷・艾条を使用する,,indexed_official,2020,180,きゅう師専用
33-173,33,2025,173,共通,きゅう理論,専門科目,きゅう理論,施灸の注意,acupuncture-technique,透熱灸を行う上で最も注意が必要な疾患（糖尿病）,,糖尿病患者：末梢神経障害による知覚低下→熱傷感知困難＋創傷治癒遅延のリスク。施灸禁忌に準じた最大注意を要する疾患,,indexed_official,2020,180,きゅう師専用
33-174,33,2025,174,共通,きゅう理論,専門科目,きゅう理論,施灸の禁忌,acupuncture-technique,透熱灸を最も避けるべき経穴（陽白）,,陽白（GB14）は顔面・眼周囲の経穴。透熱灸は顔面に瘢痕が残るため施灸禁忌。陽谷・陽池・陽交は四肢の経穴で禁忌ではない,,indexed_official,2020,180,きゅう師専用
33-175,33,2025,175,共通,きゅう理論,専門科目,きゅう理論,施灸の消毒,acupuncture-technique,有痕灸施術部の消毒で最も適切（施灸前後に行う）,,有痕灸の消毒：施灸前後の両方に実施（感染予防）。往復拭きは汚染拡散のリスク。清拭圧は弱め。次亜塩素酸ナトリウムは皮膚消毒に不適切,,indexed_official,2020,180,きゅう師専用
33-176,33,2025,176,共通,きゅう理論,専門科目,きゅう理論,灸の作用機序,acupuncture-technique,熱刺激情報の伝導路（外側脊髄視床路）,,熱・痛覚の伝導路：外側脊髄視床路（新脊髄視床路）→視床→一次感覚野。腹側脊髄視床路は触覚・圧覚。外側皮質脊髄路は運動路,,indexed_official,2020,180,きゅう師専用
33-177,33,2025,177,共通,きゅう理論,専門科目,きゅう理論,施灸局所反応,acupuncture-technique,施灸局所の軸索反射で最も適切なのはどれか（血漿が漏出する）,,軸索反射：侵害受容器興奮→逆行性伝導→神経ペプチド（サブスタンスP・CGRP）遊離→血管拡張・血漿漏出（浮腫）。ノルアドレナリン・Aβ線維は関与しない,,indexed_official,2020,180,きゅう師専用
33-178,33,2025,178,共通,きゅう理論,専門科目,きゅう理論,施灸局所反応,acupuncture-technique,透熱灸による炎症でアナフィラトキシンとして作用するもの（補体）,,補体（C3a・C5a）＝アナフィラトキシン→肥満細胞からヒスタミン遊離→血管拡張・透過性亢進。IgEはⅠ型アレルギー。コルチゾールは抗炎症。ヒスタミン自体はアナフィラトキシンでない,,indexed_official,2020,180,きゅう師専用
33-179,33,2025,179,共通,きゅう理論,専門科目,きゅう理論,施灸の作用機序,acupuncture-technique,透熱灸による反応で最も早期に起こるのはどれか（ポリモーダル受容器の興奮）,,透熱灸の反応時系列：ポリモーダル受容器の興奮（最早期）→温熱感覚の認知→局所血管拡張→白血球浸潤,,indexed_official,2020,180,きゅう師専用
33-180,33,2025,180,共通,きゅう理論,専門科目,きゅう理論,施灸局所反応,acupuncture-technique,透熱灸による末梢性痛覚過敏に関与する物質（セロトニン）,,組織損傷部から放出される末梢性発痛・痛覚過敏物質：セロトニン・ブラジキニン・プロスタグランジン・ヒスタミン。NO・アドレナリン・アセチルコリンは痛覚過敏への直接関与は低い,,indexed_official,2020,180,きゅう師専用
